iter	RMSE
161	0.003058262288
162	0.003053828059
163	0.003049851956
164	0.003043514808
165	0.003039600633
166	0.003036947138
167	0.003032527035
168	0.003026279698
169	0.003022323482
170	0.00301592294
171	0.003010405494
172	0.00300486009
173	0.003002303038
174	0.003000445548
175	0.002994874731
176	0.002988710419
177	0.002985764773
178	0.002980846423
179	0.002977659999
180	0.002972773701
181	0.002969938388
182	0.002966887151
183	0.002965134913
184	0.002960054263
185	0.00295659532
186	0.002950375708
187	0.002948244038
188	0.002944457341
189	0.002938568285
190	0.002936370402
191	0.002932584837
192	0.002929291697
193	0.002925499532
194	0.002922222681
195	0.002919492745
196	0.002914953646
197	0.002913181609
198	0.002903470382
199	0.002897553495
200	0.002893283497
201	0.002890408082
202	0.002889720556
203	0.00288121406
204	0.002874860438
205	0.002871023933
206	0.002867132857
207	0.002862228198
208	0.002858122144
209	0.002854945286
210	0.002851300343
211	0.002844779484
212	0.002843498099
213	0.002834995764
214	0.002830577891
215	0.002828162792
216	0.002820305104
217	0.002816773344
218	0.002812780767
219	0.002809445763
220	0.002807072363
221	0.00280386194
222	0.002801636157
223	0.002796816414
224	0.002795010593
225	0.002788393795
226	0.002784068383
227	0.002779030272
228	0.002776921113
229	0.002772968908
230	0.002764772961
231	0.002759792147
232	0.002757713088
233	0.002755313836
234	0.002752648
235	0.002750654768
236	0.002745643643
237	0.002740971201
238	0.002736979507
239	0.002734829037
240	0.002732040556
241	0.002728138092
242	0.002723135347
243	0.002721165065
244	0.002717475432
245	0.00271050694
246	0.002707739484
247	0.002700493639
248	0.002698769945
249	0.002694521389
250	0.002691156764
251	0.002686458956
252	0.002683797921
253	0.002679814507
254	0.002675868716
255	0.002671702684
256	0.002664521912
257	0.002660325355
258	0.002657594569
259	0.002651632296
260	0.002648678365
261	0.002645033075
262	0.002640892186
263	0.002639726175
264	0.0026364888
265	0.002630029742
266	0.00262638314
267	0.002623068372
268	0.002621032399
269	0.002616506118
270	0.002612571079
271	0.002609515194
272	0.002606009615
273	0.002604115503
274	0.002600829742
275	0.002598669526
276	0.002594947208
277	0.002592481807
278	0.002589845049
279	0.002587969223
280	0.002584165318
281	0.002579832923
282	0.002575218384
283	0.002572066482
284	0.002568313493
285	0.002566224262
286	0.002564074647
287	0.002560760588
288	0.00255771986
289	0.002554739161
290	0.002551727178
291	0.002546071616
292	0.002542771036
293	0.002541212917
294	0.002537872965
295	0.002533344197
296	0.002530837655
297	0.002527455766
298	0.002524088152
299	0.00252058654
300	0.002518740885
301	0.002514899416
302	0.002512198031
303	0.002507997315
304	0.002506117468
305	0.002503658415
306	0.002501118676
307	0.002498331642
308	0.002496159765
309	0.002490518154
310	0.002486382217
311	0.002483445164
312	0.002481074056
313	0.002473249902
314	0.002470431531
315	0.002468502592
316	0.002464991432
317	0.002460350571
318	0.002458375184
319	0.002452067812
320	0.002448074745
321	0.002446195538
322	0.0024443056
323	0.002441775375
324	0.002435824521
325	0.002433788394
326	0.002430418396
327	0.00242742494
328	0.002425372201
329	0.002423348946
330	0.00242183358
331	0.002419124155
332	0.002413316827
333	0.002411692538
334	0.002407831095
335	0.002403741835
336	0.002402046377
337	0.002399570972
338	0.002397422729
339	0.002395848181
340	0.002392924675
341	0.002387535284
342	0.002383861115
343	0.002380169303
344	0.002377522257
345	0.002374130659
346	0.00237123655
347	0.00236721042
348	0.00236581837
349	0.002362311141
350	0.00235882669
351	0.002356603603
352	0.002354518972
353	0.002352438849
354	0.002350621655
355	0.002349158094
356	0.002347262331
357	0.002344649998
358	0.002339356715
359	0.002337713769
360	0.002336300974
361	0.002333068646
362	0.002330202743
363	0.002328728039
364	0.002325746451
365	0.002324320893
366	0.002322566014
367	0.002319004289
368	0.002313037554
369	0.002311257683
370	0.002310409638
371	0.002307219549
372	0.002305414264
373	0.002303769308
374	0.002302974221
375	0.002299532965
376	0.002298615139
377	0.002296566855
378	0.002294659108
379	0.002292023495
380	0.002289861899
381	0.002288380242
382	0.002286006917
383	0.002284855006
384	0.002282420394
385	0.002278906316
386	0.002277580739
387	0.002275688491
388	0.002273538526
389	0.002270496522
390	0.002269780633
391	0.002267175696
392	0.002265851245
393	0.00226219927
394	0.002260973057
395	0.002257667659
396	0.002256003839
397	0.002254784231
398	0.002253535164
399	0.002251823278
400	0.002248047372
401	0.002244322242
402	0.002240446187
403	0.002237735395
404	0.002234737923
405	0.002231411363
406	0.002226502079
407	0.002223794722
408	0.002221646108
409	0.002220306351
410	0.002217208265
411	0.002214433503
412	0.002211742621
413	0.002207756294
414	0.002203354515
415	0.002200535129
416	0.0021983708
417	0.00219778959
418	0.002195155643
419	0.002192628756
420	0.002191221833
421	0.002188344078
422	0.002183740926
423	0.002182402387
424	0.002180263076
425	0.002178304421
426	0.002176845732
427	0.00217389451
428	0.002172775651
429	0.002170819394
430	0.002167845001
431	0.002163544747
432	0.002161438372
433	0.002159905257
434	0.002158434485
435	0.00215489592
436	0.002153173556
437	0.00215176216
438	0.002148557659
439	0.002147425939
440	0.00214515626
441	0.002141156925
442	0.002136660706
443	0.002135459944
444	0.002134491191
445	0.002132922597
446	0.002130805421
447	0.002127990413
448	0.002126267237
449	0.002121876854
450	0.002120850067
451	0.00211949008
452	0.002116751923
453	0.00211283145
454	0.002109605194
455	0.002107227282
456	0.002104888915
457	0.00210242311
458	0.002099819611
459	0.002098017638
460	0.002095482108
461	0.002093944551
462	0.002091691379
463	0.002088602253
464	0.002086978344
465	0.002085517923
466	0.002082860869
467	0.002080364275
468	0.002078157943
469	0.002076689624
470	0.002074140877
471	0.002071607392
472	0.002068871177
473	0.002066722567
474	0.002064804717
475	0.002062515488
476	0.002059207935
477	0.002057322155
478	0.002055155077
479	0.002053000792
480	0.00205175193
481	0.002048216037
482	0.002046060631
483	0.002043965574
484	0.002043146348
485	0.002040855012
486	0.002038913257
487	0.002037869086
488	0.002032632469
489	0.002031144022
490	0.002027761427
491	0.002026695913
492	0.002023708203
493	0.002021791149
494	0.00201971442
495	0.002017900306
496	0.002015414768
497	0.002012917347
498	0.002011263471
499	0.00200798322
500	0.002006488571
501	0.002003453416
502	0.002002381559
503	0.00200075562
504	0.001999638816
505	0.001996715213
506	0.001993512779
507	0.001991342496
508	0.001990666227
509	0.001988490225
510	0.001985637558
511	0.001984564063
512	0.001983473893
513	0.001981473871
514	0.001979961097
515	0.001978397463
516	0.001976848647
517	0.001974744163
518	0.001971861359
519	0.00197021586
520	0.001969168421
521	0.001967421575
522	0.001964518497
523	0.001961565322
524	0.001960534513
525	0.001958828298
526	0.001956735354
527	0.001954771184
528	0.001953915746
529	0.001951567715
530	0.001949542443
531	0.00194660764
532	0.001945200523
533	0.001943556489
534	0.001941414757
535	0.001938390288
536	0.001935857285
537	0.001934679093
538	0.001931226613
539	0.001930109785
540	0.001928860343
541	0.001927092537
542	0.001924143635
543	0.001921155063
544	0.001919400515
545	0.001916041652
546	0.001915208357
547	0.001914268
548	0.001912395373
549	0.001910871812
550	0.001909173755
551	0.001904728338
552	0.001904015095
553	0.001902583404
554	0.001901173618
555	0.001900410334
556	0.001898963493
557	0.001898323976
558	0.001896158394
559	0.001895278663
560	0.001893380649
561	0.001892174334
562	0.001889169095
563	0.001887093472
564	0.001885865672
565	0.00188381983
566	0.001880484443
567	0.001879417472
568	0.001878486836
569	0.001877011258
570	0.001875783029
571	0.001874645676
572	0.001872959246
573	0.001871362226
574	0.001869389489
575	0.001867656609
576	0.001865945989
577	0.001863934358
578	0.001862777971
579	0.001861060412
580	0.001858780964
581	0.001856297939
582	0.001854224028
583	0.00185098695
584	0.001849201191
585	0.001846334068
586	0.00184460919
587	0.001840881128
588	0.001840090561
589	0.001838691561
590	0.001837639176
591	0.001834938091
592	0.001833904574
593	0.001831727899
594	0.001828511581
595	0.001825220956
596	0.001824269739
597	0.001823601821
598	0.001821885441
599	0.001820415074
600	0.001819116322
601	0.001818460788
602	0.001817497932
603	0.001816575847
604	0.001815658249
605	0.001813811087
606	0.0018133261
607	0.001811951672
608	0.001810014878
609	0.001808730612
610	0.001807103762
611	0.001805457986
612	0.001803557015
613	0.001801813625
614	0.001800371349
615	0.001798843336
616	0.001797100534
617	0.001794463652
618	0.001792739086
619	0.001790905689
620	0.001789428161
621	0.001788586464
622	0.001788088085
623	0.001785970753
624	0.001784633792
625	0.001782064334
626	0.001779953819
627	0.00177829086
628	0.0017768458
629	0.001774384361
630	0.00177276156
631	0.001771522814
632	0.001770713452
633	0.001769077633
634	0.001765923127
635	0.001764277146
636	0.001762615776
637	0.001759628592
638	0.00175654495
639	0.001754852268
640	0.001751760796
641	0.001749573574
642	0.001747912361
643	0.00174606214
644	0.00174534414
645	0.001744123568
646	0.001743856056
647	0.001742563662
648	0.00174090119
649	0.001739435061
650	0.00173831475
651	0.001736733252
652	0.001734181663
653	0.001731687129
654	0.00173044299
655	0.001728666744
656	0.001727564185
657	0.001726415548
658	0.001724547431
659	0.001723348562
660	0.001721819774
661	0.001720482511
662	0.001719526357
663	0.001718175478
664	0.001716230846
665	0.001713749605
666	0.001712155679
667	0.001710873375
668	0.001710227397
669	0.001709349528
670	0.001705905771
671	0.001704138344
672	0.001702609134
673	0.001700983825
674	0.001699774897
675	0.001698213475
676	0.00169709795
677	0.001694982105
678	0.001693734765
679	0.001692278915
680	0.001690674009
681	0.001688805606
682	0.00168742964
683	0.001685846953
684	0.00168458408
685	0.001683247558
686	0.001681499589
687	0.001678956993
688	0.001677401423
689	0.001675044956
690	0.001673764269
691	0.0016726611
692	0.001670665087
693	0.001668739753
694	0.001667254662
695	0.001665898912
696	0.001663717998
697	0.001662513584
698	0.001660035854
699	0.001658087575
700	0.001656379709
701	0.001654253763
702	0.001652484993
703	0.001651510819
704	0.001648061447
705	0.001646887378
706	0.001645447613
707	0.001644147944
708	0.001642588301
709	0.001641216589
710	0.001639144934
711	0.001638505337
712	0.001636766865
713	0.00163489036
714	0.001633025599
715	0.001632124307
716	0.001631127942
717	0.001629468564
718	0.001627653765
719	0.001627021358
720	0.001625636763
721	0.001623445778
722	0.001622654051
723	0.001621830335
724	0.001619904653
725	0.001618241743
726	0.001616706104
727	0.001614942211
728	0.001612426638
729	0.001611601044
730	0.001610399202
731	0.001608089882
732	0.001606321443
733	0.001605264917
734	0.00160423709
735	0.001603292979
736	0.001602329074
737	0.001599247298
738	0.001596653043
739	0.001595064655
740	0.001594391963
741	0.001593575436
742	0.001592661294
743	0.001591656876
744	0.00158980613
745	0.001588245475
746	0.00158728663
747	0.001585894954
748	0.001585134135
749	0.001583658014
750	0.001582180045
751	0.001581006226
752	0.001579546319
753	0.001576933312
754	0.001575886622
755	0.001575066079
756	0.001574186043
757	0.001572464209
758	0.001571421121
759	0.001570497085
760	0.001568194853
761	0.001566677694
762	0.001565673848
763	0.001563692106
764	0.001561607293
765	0.001560442542
766	0.001559288547
767	0.001557121637
768	0.001555401027
769	0.001554523781
770	0.001552993454
771	0.001551204207
772	0.001550094806
773	0.001549254598
774	0.001548101536
775	0.001546232065
776	0.001545339178
777	0.001543620311
778	0.001542612297
779	0.00154110858
780	0.001539177256
781	0.001537689107
782	0.001536167839
783	0.001534581846
784	0.001533131704
785	0.00153172609
786	0.001530254522
787	0.001529832596
788	0.001528302045
789	0.001527389559
790	0.001526501163
791	0.00152478483
792	0.001522643328
793	0.001521355421
794	0.001520325209
795	0.001519139441
796	0.001518351211
797	0.001517224379
798	0.001515831707
799	0.001514697309
800	0.001513256762
801	0.001511746781
802	0.001509824599
803	0.001508393703
804	0.001507076497
805	0.001505581671
806	0.001504752882
807	0.001504115409
808	0.001503108571
809	0.001502478367
810	0.001500872871
811	0.001499886424
812	0.001497920749
813	0.001496826595
814	0.00149592506
815	0.001494574165
816	0.001493035063
817	0.001491494087
818	0.001490250117
819	0.00148934234
820	0.001488001581
821	0.001486949951
822	0.001486461442
823	0.001485363376
824	0.001484499901
825	0.001482852171
826	0.001482232389
827	0.001480982392
828	0.001480266832
829	0.001477172629
830	0.001475954604
831	0.00147447988
832	0.001473214461
833	0.001472091892
834	0.001471392776
835	0.001470511355
836	0.001468979657
837	0.001468090937
838	0.001467089163
839	0.001465353345
840	0.001464458677
841	0.001462717541
842	0.00146224762
843	0.001460412353
844	0.001459770739
845	0.00145808882
846	0.001456923042
847	0.001454984426
848	0.001453171558
849	0.001452260221
850	0.001451385506
851	0.001450850647
852	0.001448955823
853	0.001447777896
854	0.0014466884
855	0.001445982375
856	0.001444452101
857	0.001443031788
858	0.001442650589
859	0.001440831758
860	0.001440245295
861	0.001439261139
862	0.001438131465
863	0.001435527358
864	0.001433635308
865	0.001431894209
866	0.001430748435
867	0.001430157605
868	0.001429096167
869	0.001428591686
870	0.001428134105
871	0.0014275901
872	0.001426539295
873	0.001424495534
874	0.001423901814
875	0.001422762826
876	0.001422192381
877	0.001421326488
878	0.001420748324
879	0.001419655552
880	0.001418244908
881	0.001417019925
882	0.001416496454
883	0.001416027006
884	0.001414393507
885	0.001413149571
886	0.001412144901
887	0.001410493446
888	0.001409108442
889	0.001408007042
890	0.001406410185
891	0.001405905151
892	0.001404805101
893	0.00140359352
894	0.001403139916
895	0.001402637943
896	0.001401140759
897	0.001399649331
898	0.001398030138
899	0.001397429348
900	0.001395382325
901	0.001394365415
902	0.001393239017
903	0.001392035587
904	0.001391388419
905	0.001390941225
906	0.001390067923
907	0.00138914923
908	0.001388187074
909	0.001387507496
910	0.001386533604
911	0.001385740514
912	0.001384722502
913	0.00138364935
914	0.001381993505
915	0.001381342434
916	0.001380128734
917	0.001379369858
918	0.001378616305
919	0.001378050021
920	0.001375817391
921	0.001374527014
922	0.001373520453
923	0.001372659667
924	0.001371557519
925	0.001370777417
926	0.001369760059
927	0.001368908975
928	0.001367345683
929	0.00136651905
930	0.001365552037
931	0.001364680331
932	0.001363335008
933	0.001362163158
934	0.001360516228
935	0.001359397767
936	0.001358161657
937	0.001356676611
938	0.001355185155
939	0.00135419267
940	0.001351731387
941	0.001349049947
942	0.001347504102
943	0.001346212413
944	0.001345244064
945	0.001344149344
946	0.001342489308
947	0.001341232865
948	0.001339062744
949	0.001338472008
950	0.001337507127
951	0.00133650684
952	0.001334923458
953	0.001334168427
954	0.001332595317
955	0.001332190323
956	0.001331254989
957	0.001330777914
958	0.001330043848
959	0.001329195096
960	0.001328150054
961	0.001327052232
962	0.001326616686
963	0.00132406136
964	0.001323422585
965	0.001322678638
966	0.001321602232
967	0.001320865415
968	0.001319013757
969	0.001318345679
970	0.001316635066
971	0.001316005945
972	0.001315190492
973	0.001314452843
974	0.001313053735
975	0.001312277207
976	0.001312006279
977	0.001310966868
978	0.001309821966
979	0.001309477846
980	0.001308821713
981	0.001307026583
982	0.001305600695
983	0.001304883596
984	0.001303340869
985	0.001302154735
986	0.001300928411
987	0.001299615691
988	0.001298875482
989	0.001298377027
990	0.001296949962
991	0.001296121009
992	0.001295814806
993	0.001293593116
994	0.001291553911
995	0.001290670721
996	0.001289782498
997	0.001288370906
998	0.001286779727
999	0.001285973789
