iter	RMSE
299	0.003448947824
300	0.003445169654
301	0.00344312313
302	0.00344098901
303	0.003438168076
304	0.003434994908
305	0.003431740919
306	0.003427867753
307	0.003424523215
308	0.003422619382
309	0.003421031666
310	0.003418899804
311	0.003415992584
312	0.003414034035
313	0.003411240258
314	0.003408812284
315	0.003406203681
316	0.003402587908
317	0.00340053407
318	0.003397803904
319	0.003395216408
320	0.003393140781
321	0.003390803911
322	0.003388578182
323	0.003386144438
324	0.003384477785
325	0.003382892529
326	0.003381260369
327	0.003379434981
328	0.003377267746
329	0.003374007887
330	0.003371405989
331	0.003369701195
332	0.003366823696
333	0.003364298718
334	0.003360784714
335	0.003358628254
336	0.003356540123
337	0.003353584172
338	0.003351395612
339	0.003349131481
340	0.003347046956
341	0.0033456657
342	0.003343921558
343	0.003342361316
344	0.003340664696
345	0.00333872055
346	0.003336468094
347	0.00333413722
348	0.003331663972
349	0.003329078469
350	0.003326433128
351	0.003324168508
352	0.003322252722
353	0.003319002862
354	0.003317313393
355	0.003315461258
356	0.003313160282
357	0.003311032429
358	0.003309293098
359	0.00330754388
360	0.003305967288
361	0.003303715707
362	0.003301863128
363	0.003299950863
364	0.003296533069
365	0.00329475893
366	0.003292793922
367	0.003290779657
368	0.003289079454
369	0.003286688818
370	0.00328539336
371	0.003283359853
372	0.003281177822
373	0.003279391587
374	0.003277268478
375	0.003275354057
376	0.003273511821
377	0.003271083625
378	0.003268913945
379	0.003267687504
380	0.003265793497
381	0.003262020146
382	0.003259461733
383	0.003258145482
384	0.003255785202
385	0.00325306978
386	0.003250472479
387	0.003249197478
388	0.003247795882
389	0.003244912554
390	0.003243928574
391	0.003241783982
392	0.00323975132
393	0.003237761661
394	0.003236895684
395	0.003234785731
396	0.003231362471
397	0.003230171983
398	0.003228598674
399	0.003227033651
400	0.003225351516
401	0.003223424347
402	0.003222032727
403	0.003219753778
404	0.003218358656
405	0.003215078745
406	0.003213273931
407	0.003211648318
408	0.003209711619
409	0.003208801011
410	0.003206463448
411	0.003204825551
412	0.003203260417
413	0.003201184137
414	0.003199957816
415	0.003198319424
416	0.003196314447
417	0.003194542712
418	0.003192649185
419	0.003191419639
420	0.003190088095
421	0.003187797338
422	0.003186485128
423	0.003184963855
424	0.003182014017
425	0.003179909276
426	0.003178065041
427	0.003175996165
428	0.003173552248
429	0.003170749717
430	0.003168854933
431	0.003167288601
432	0.003165750256
433	0.003164233845
434	0.0031623681
435	0.003161359945
436	0.003159224625
437	0.003158011607
438	0.003156619142
439	0.00315544158
440	0.003153228477
441	0.003151188843
442	0.003149559267
443	0.003148761984
444	0.003147902509
445	0.00314690595
446	0.003145110264
447	0.003143303725
448	0.003141201956
449	0.003138624491
450	0.003137044139
451	0.003135926074
452	0.003133594805
453	0.003131934081
454	0.003129827966
455	0.003128706668
456	0.003127893085
457	0.003125766215
458	0.003124280131
459	0.003122418753
460	0.003120983617
461	0.003118333765
462	0.003116859851
463	0.003115446927
464	0.003114210272
465	0.00311286982
466	0.003111400504
467	0.003110010708
468	0.00310821687
469	0.003106315698
470	0.003104688148
471	0.00310300965
472	0.003101670641
473	0.003099430857
474	0.003098417055
475	0.00309715025
476	0.003094902498
477	0.003093064575
478	0.003091650271
479	0.003089610993
480	0.003087657335
481	0.003085923104
482	0.003084206527
483	0.003081721885
484	0.003079749459
485	0.003078726141
486	0.003077460873
487	0.003076062483
488	0.003074972943
489	0.003073113917
490	0.00307157547
491	0.003070617718
492	0.003069192044
493	0.003067587775
494	0.003066876501
495	0.003065131603
496	0.003062757804
497	0.003060766781
498	0.003059108488
499	0.003057468707
500	0.00305590717
501	0.003054923446
502	0.003053356388
503	0.003051236423
504	0.003049718373
505	0.003048586096
506	0.003047658956
507	0.003046255374
508	0.003045277012
509	0.003044339887
510	0.003042652974
511	0.003041308689
512	0.003040516439
513	0.00303870139
514	0.003037390672
515	0.003035999788
516	0.003034270286
517	0.003033125649
518	0.003030939688
519	0.003028929306
520	0.003027804762
521	0.003026574202
522	0.003025767739
523	0.003024479418
524	0.003023076317
525	0.003021177822
526	0.003019814439
527	0.003018346706
528	0.003017026866
529	0.003015070042
530	0.003013461194
531	0.003012408261
532	0.003010432328
533	0.003008698005
534	0.003006488299
535	0.003005190963
536	0.003003795621
537	0.003002342094
538	0.003001526954
539	0.002999760046
540	0.002997961632
541	0.002996642594
542	0.002995189644
543	0.002993383633
544	0.002991879739
545	0.002989569027
546	0.002988160356
547	0.002986556904
548	0.00298452355
549	0.002983245235
550	0.002981849554
551	0.002980342609
552	0.002979159579
553	0.002977788426
554	0.002976144451
555	0.00297319257
556	0.002971429368
557	0.00297018479
558	0.002968291755
559	0.002967334326
560	0.002965889268
561	0.002963577958
562	0.002962606674
563	0.002960580905
564	0.002958700932
565	0.00295765609
566	0.002956353965
567	0.002955343139
568	0.00295474355
569	0.002953749851
570	0.002952335459
571	0.002950216417
572	0.002948752748
573	0.002946851244
574	0.002945765595
575	0.00294435151
576	0.002942449752
577	0.002941167201
578	0.002939085278
579	0.00293655673
580	0.002935538653
581	0.002934333035
582	0.00293264471
583	0.002931236112
584	0.002929456498
585	0.002928622271
586	0.002927465682
587	0.002926258116
588	0.002924947516
589	0.002924363778
590	0.002922992572
591	0.002921382266
592	0.002920217768
593	0.002918042327
594	0.002916845825
595	0.002914952033
596	0.002913898751
597	0.002912789302
598	0.00291136087
599	0.002909858843
600	0.002907457389
601	0.002906301445
602	0.002905280145
603	0.002903975385
604	0.002902914899
605	0.002900935241
606	0.002899037851
607	0.002897765762
608	0.002895897256
609	0.002895040265
610	0.002894178654
611	0.002892294423
612	0.002890835448
613	0.002889823347
614	0.002888284769
615	0.002886927855
616	0.002885758379
617	0.002884694075
618	0.002883034681
619	0.002881226649
620	0.002879674077
621	0.002878780753
622	0.002876492555
623	0.002874877285
624	0.002873090222
625	0.00287164012
626	0.002870298442
627	0.002868783257
628	0.002868038904
629	0.002867032055
630	0.002865642438
631	0.002863639759
632	0.002861649768
633	0.002860117037
634	0.002858717036
635	0.002857151511
636	0.002856462465
637	0.002855270323
638	0.002853759748
639	0.002852811921
640	0.002851817969
641	0.002849917707
642	0.002848901557
643	0.002846680786
644	0.002845356294
645	0.002844155197
646	0.002842942829
647	0.002841152732
648	0.002839888193
649	0.002838507744
650	0.002837377657
651	0.002836295899
652	0.002834849124
653	0.002833723434
654	0.002832364005
655	0.002831254062
656	0.002830251365
657	0.002828541292
658	0.002826919344
659	0.002826036552
660	0.002824869418
661	0.002822564367
662	0.002821136751
663	0.002820074682
664	0.002818629858
665	0.002816449827
666	0.002814879289
667	0.002812714373
668	0.002811545334
669	0.002810331493
670	0.002808818174
671	0.002807942968
672	0.002806598187
673	0.00280504633
674	0.002803126459
675	0.002801261438
676	0.002799941405
677	0.00279802874
678	0.002797227159
679	0.002795549452
680	0.002794665824
681	0.002792995664
682	0.002792208743
683	0.002790444763
684	0.002789570135
685	0.002788922129
686	0.002786939942
687	0.002786184612
688	0.002784654733
689	0.002783800054
690	0.00278240174
691	0.002781059673
692	0.002779746251
693	0.002778454256
694	0.002776333485
695	0.002774732185
696	0.002773054351
697	0.002771538102
698	0.002769925929
699	0.00276830046
700	0.002766403529
701	0.00276495138
702	0.002763492209
703	0.00276198667
704	0.002760374937
705	0.002758781492
706	0.002757586378
707	0.002756357174
708	0.002755574458
709	0.002754003228
710	0.002752885662
711	0.002752017154
712	0.002751048232
713	0.002749533465
714	0.002748156776
715	0.002747103292
716	0.002745942547
717	0.002744377234
718	0.002743554376
719	0.002742724232
720	0.002741162351
721	0.002739671446
722	0.002738167853
723	0.002737735417
724	0.002736683244
725	0.002734018461
726	0.002732250517
727	0.002731081173
728	0.002729733506
729	0.00272860998
730	0.002727586596
731	0.002726308196
732	0.002724598088
733	0.002723696493
734	0.002722309504
735	0.002721102737
736	0.002719790404
737	0.002718890175
738	0.002716796102
739	0.002715596678
740	0.002714611374
741	0.002713593376
742	0.002712306291
743	0.002710565749
744	0.002708522904
745	0.002706938693
746	0.002705105031
747	0.002703300812
748	0.002702426966
749	0.002701614928
750	0.002700177572
751	0.002698570045
752	0.002696097799
753	0.002694412319
754	0.002693278171
755	0.0026917026
756	0.002690167176
757	0.002688214092
758	0.002687462189
759	0.002685660228
760	0.002684124648
761	0.002683154769
762	0.002681874679
763	0.002681216407
764	0.002680102727
765	0.002678036345
766	0.002676294425
767	0.002674956559
768	0.002673285035
769	0.002672215349
770	0.002671218549
771	0.002670382273
772	0.002668633516
773	0.002667520559
774	0.002665352983
775	0.002664397118
776	0.002662929605
777	0.002661797114
778	0.002660724373
779	0.002659806262
780	0.002658600086
781	0.002657882616
782	0.002656674138
783	0.002655675746
784	0.002655034995
785	0.002654039567
786	0.00265344262
787	0.002652290763
788	0.002651279277
789	0.002650146111
790	0.002648995584
791	0.002647994656
792	0.002647391302
793	0.002645659524
794	0.002644362354
795	0.002642661901
796	0.002640737829
797	0.002639244468
798	0.00263842725
799	0.00263738502
800	0.002636551557
801	0.002634889579
802	0.002633804082
803	0.002632674433
804	0.002631084467
805	0.002629652057
806	0.002628033268
807	0.002626762177
808	0.002625450491
809	0.002624600168
810	0.002623414795
811	0.002622548351
812	0.00262147387
813	0.002620394331
814	0.00261970564
815	0.002618505607
816	0.00261710373
817	0.002615689923
818	0.002614920234
819	0.002613434482
820	0.002611905682
821	0.002610632993
822	0.002609678275
823	0.002607767384
824	0.002606092447
825	0.002605447977
826	0.002604781157
827	0.002604273137
828	0.002603047048
829	0.002602533598
830	0.002601376814
831	0.00260021532
832	0.002598987073
833	0.002598045626
834	0.002596902176
835	0.002595868383
836	0.002594790746
837	0.002593883737
838	0.002592774105
839	0.00259160541
840	0.002590068044
841	0.002588886054
842	0.002587759806
843	0.00258728369
844	0.002585697972
845	0.002584745061
846	0.002583878935
847	0.002582423242
848	0.002581411613
849	0.002580945278
850	0.00258042207
851	0.002579024106
852	0.002578089402
853	0.002576922845
854	0.002576108165
855	0.002575035935
856	0.00257363542
857	0.002572062179
858	0.002571119017
859	0.002570482046
860	0.002569405668
861	0.002567282424
862	0.002566407038
863	0.002565544109
864	0.002564440204
865	0.002563265254
866	0.002562455385
867	0.002561983934
868	0.002560425772
869	0.002559883433
870	0.002558928096
871	0.002558042829
872	0.00255741501
873	0.002556445851
874	0.002555637319
875	0.002554078003
876	0.002552647886
877	0.002551395798
878	0.002549833421
879	0.002548896415
880	0.00254832629
881	0.002547072231
882	0.002545921187
883	0.002544899591
884	0.002544328482
885	0.002543615708
886	0.002542062035
887	0.002541269288
888	0.00253978073
889	0.002538266869
890	0.002536891189
891	0.002534891183
892	0.002533332879
893	0.002532372594
894	0.002531394746
895	0.00253042735
896	0.002528466619
897	0.002527832405
898	0.002527057799
899	0.002526058303
900	0.002525039151
901	0.002524178184
902	0.002522781865
903	0.002521538883
904	0.002521079332
905	0.002519225601
906	0.002517756161
907	0.002516507449
908	0.002516226694
909	0.002514471496
910	0.002513718737
911	0.002513193309
912	0.002512356796
913	0.00251091996
914	0.002510157269
915	0.00250876372
916	0.002507819195
917	0.002507112801
918	0.002506344001
919	0.002505350081
920	0.002503388656
921	0.002502350094
922	0.002500462925
923	0.002499282702
924	0.002498195713
925	0.002497126236
926	0.002496497663
927	0.00249593955
928	0.002494134828
929	0.002492670995
930	0.002490696745
931	0.00248945925
932	0.002488636497
933	0.002487832602
934	0.002485956035
935	0.002485178604
936	0.002484967718
937	0.002483964017
938	0.002483594731
939	0.002482479506
940	0.002481599785
941	0.002480252733
942	0.002479294339
943	0.002477839656
944	0.00247654046
945	0.002475637863
946	0.002473524796
947	0.002472770589
948	0.002470854604
949	0.002469679219
950	0.002468607236
951	0.00246751933
952	0.002466589075
953	0.002464730316
954	0.00246314492
955	0.002461295471
956	0.002460885466
957	0.00245986175
958	0.002458980314
959	0.002458309806
960	0.002457258392
961	0.002456198969
962	0.00245493571
963	0.002453615738
964	0.002453252528
965	0.002452203817
966	0.002450719982
967	0.002449418668
968	0.002447995093
969	0.002446737116
970	0.002445304816
971	0.002443713009
972	0.002442252206
973	0.002441011798
974	0.002438923412
975	0.002438566675
976	0.002437815424
977	0.00243754738
978	0.002435913112
979	0.002434448297
980	0.002433017391
981	0.002431259925
982	0.00243006704
983	0.002429180884
984	0.002427457376
985	0.002426247963
986	0.002425499267
987	0.002424396535
988	0.002423435517
989	0.002422906609
990	0.002422090617
991	0.002421493878
992	0.002420421334
993	0.002418972648
994	0.00241821631
995	0.002417090246
996	0.00241600973
997	0.002414152611
998	0.002413480583
999	0.002412731253
